961, -62.5, 2115.0
962, -46.0, 1944.0
963, -62.5, 2115.0
964, -28.0, 1296.0
965, -44.5, 2061.0
966, -26.5, 1359.0
967, -80.5, 1521.0
968, -80.5, 1521.0
969, -28.0, 1296.0
970, -46.0, 1944.0
971, -46.0, 1944.0
972, -62.5, 2115.0
973, -27.0, 1343.5
974, -44.5, 2061.0
975, -8.5, 9.0
976, -30.0, 1240.0
977, -28.0, 1296.0
978, -46.0, 1944.0
979, -80.5, 1521.0
980, -26.5, 1359.0
981, -46.0, 1944.0
982, -9.0, 41.5
983, -10.0, 0.0
984, -8.5, 9.0
985, -64.0, 1944.0
986, -82.0, 1296.0
987, -8.5, 9.0
988, -44.5, 2061.0
989, -82.0, 1296.0
990, -28.0, 1296.0
991, -8.5, 9.0
992, -64.0, 1944.0
993, -62.5, 2115.0
994, -44.5, 2061.0
995, -43.0, 2173.5
996, -46.0, 1944.0
997, -10.0, 0.0
998, -66.0, 1744.0
999, -64.0, 1944.0
1000, -26.5, 1359.0
1001, -64.0, 1944.0
1002, -25.5, 1433.5
1003, -82.0, 1296.0
1004, -48.0, 1816.0
1005, -8.5, 9.0
1006, -46.0, 1944.0
1007, -64.0, 1944.0
1008, -26.5, 1359.0
1009, -82.0, 1296.0
1010, -25.0, 1417.5
1011, -64.0, 1944.0
1012, -8.5, 9.0
1013, -28.5, 1309.0
1014, -48.5, 1779.0
1015, -62.5, 2115.0
1016, -64.0, 1944.0
1017, -61.0, 2281.5
1018, -28.0, 1296.0
1019, -44.5, 2061.0
1020, -45.0, 2027.5
1021, -25.0, 1417.5
1022, -8.5, 9.0
1023, -43.0, 2173.5
1024, -30.0, 1240.0
1025, -44.5, 2061.0
1026, -44.5, 2061.0
1027, -62.5, 2115.0
1028, -8.5, 9.0
1029, -62.5, 2115.0
1030, -46.0, 1944.0
1031, -44.5, 2061.0
1032, -43.0, 2173.5
1033, -25.0, 1417.5
1034, -25.0, 1417.5
1035, -46.0, 1944.0
1036, -30.0, 1240.0
1037, -44.5, 2061.0
1038, -48.0, 1816.0
1039, -10.0, 0.0
1040, -62.5, 2115.0
1041, -28.0, 1296.0
1042, -46.0, 1944.0
1043, -25.0, 1417.5
1044, -46.5, 1939.0
1045, -64.0, 1944.0
1046, -26.5, 1359.0
1047, -43.0, 2173.5
1048, -26.5, 1359.0
1049, -25.0, 1417.5
1050, -64.0, 1944.0
1051, -26.5, 1359.0
1052, -64.0, 1944.0
1053, -23.5, 1471.5
1054, -5.5, 13.5
1055, -46.0, 1944.0
1056, -46.0, 1944.0
1057, -7.0, 13.5
1058, -26.5, 1359.0
1059, -25.0, 1417.5
1060, -26.5, 1359.0
1061, -46.0, 1944.0
1062, -44.5, 2061.0
1063, -28.0, 1296.0
1064, -62.5, 2115.0
1065, -44.5, 2061.0
1066, -7.0, 13.5
1067, -64.0, 1944.0
1068, -28.0, 1296.0
1069, -62.5, 2115.0
1070, -28.0, 1296.0
1071, -46.0, 1944.0
1072, -44.5, 2061.0
1073, -44.5, 2061.0
